ID,ID2,Feature,Feature2,swap_proportion,Acc,Acc_after,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,total_variation_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_7,F_0,thalach,age,0.1,74.576,74.576,0.18891520052431837,-1,0.7071067811865476,[0.01941993 0.00023734],[       nan 0.01048992],[       nan 0.05054438],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_7,F_1,thalach,sex,0.1,74.576,74.576,0.16328265361313457,-1,0.7071067811865476,[0.0182048  0.00021088],[       nan 0.00865553],[       nan 0.04640347],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_7,F_2,thalach,cp,0.1,74.576,71.186,0.3818203975316056,-1,0.7071067811865476,[0.02821545 0.0006628 ],[       nan 0.41736636],[       nan 0.28141832],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557116,0.005784773307285226,0.03792374779308717,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_7,F_3,thalach,trestbps,0.1,74.576,72.881,0.0,-1,0.7071067811865476,[0.00836302 0.0091474 ],[nan nan],[nan nan],0.098792419159368,0.0026605348454625285,0.6934382356288533,0.03749999999999995,0.002982171239293764,0.02706298414460777,1.695,27.119,0.339,0.322,0.593,0.556,0.125,0.125
F_7,F_4,thalach,chol,0.1,74.576,74.576,0.0,-1,0.7071067811865476,[0.00577879 0.01178157],[nan nan],[nan nan],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_7,F_5,thalach,fbs,0.1,74.576,74.576,0.13354556000270057,-1,0.7071067811865476,[0.02223271 0.00020637],[       nan 0.00466688],[       nan 0.03359672],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_7,F_6,thalach,restecg,0.1,74.576,72.881,0.5198209001020812,-1,0.7071067811865476,[0.0263777  0.00048724],[       nan 0.10417192],[       nan 0.14527238],0.098792419159368,0.002660534845462537,0.6937703434305086,0.03663003663003665,0.0029428590220373645,0.02705005611471398,1.695,27.119,0.339,0.356,0.593,0.593,0.125,0.156
F_7,F_8,thalach,exang,0.1,74.576,74.576,0.1774160884631717,-1,0.7071067811865476,[0.02433017 0.00027551],[      nan 0.0086222],[       nan 0.04470956],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_7,F_9,thalach,oldpeak,0.1,74.576,74.576,0.7073895590991525,-1,0.7071067811865476,[0.01861824 0.0008343 ],[       nan 0.89653764],[       nan 0.19026288],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_7,F_10,thalach,ca,0.1,74.576,71.186,0.76155267562706,-1,0.7071067811865476,[0.01639943 0.00069738],[       nan 0.37226328],[       nan 0.19950131],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557113,0.005784773307285225,0.03792374779308717,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_7,F_11,thalach,thal,0.1,74.576,71.186,0.09408999835023314,-1,0.7071067811865476,[0.01702632 0.00096723],[      nan 2.7426946],[       nan 0.25221795],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557116,0.005784773307285226,0.03792374779308717,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_8,F_0,exang,age,0.1,74.576,74.576,0.24111759250730516,-1,0.7071067811865476,[0.07859079 0.0799458 ],[0.0086222  0.00764229],[0.04470956 0.0436086 ],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_8,F_1,exang,sex,0.1,74.576,74.576,0.2760310661011038,-1,0.7071067811865476,[0.0626935  0.06888545],[0.01344305 0.00865553],[0.05585331 0.04640347],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_8,F_2,exang,cp,0.1,74.576,69.492,0.5522193179422066,-1,0.7071067811865476,[0.01025641 0.03076923],[0.00615052 0.60779179],[0.03779358 0.37562004],0.17111348938666637,0.007981604536387594,0.6672848092813054,0.10367892976588629,0.008526076812120698,0.046040538658550886,5.085,30.508,0.339,0.39,0.593,0.593,0.125,0.219
F_8,F_3,exang,trestbps,0.1,74.576,72.881,0.14982903733047023,-1,0.7071067811865476,[0.00026321 0.01703965],[0.00615052        nan],[0.03779358        nan],0.098792419159368,0.0026605348454625285,0.6934382356288533,0.03749999999999995,0.002982171239293764,0.02706298414460777,1.695,27.119,0.339,0.322,0.593,0.556,0.125,0.125
F_8,F_4,exang,chol,0.1,74.576,74.576,0.14982903733047023,-1,0.7071067811865476,[0.00015197 0.031662  ],[0.00615052        nan],[0.03779358        nan],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_8,F_5,exang,fbs,0.1,74.576,74.576,0.25955026695883004,-1,0.7071067811865476,[0.16091954 0.13218391],[0.00615052 0.01190213],[0.03779358 0.05288124],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_8,F_6,exang,restecg,0.1,74.576,74.576,0.5733876705014674,-1,0.7071067811865476,[0.0726817  0.12030075],[0.01579133 0.10417192],[0.06057577 0.14527238],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_8,F_7,exang,thalach,0.1,74.576,74.576,0.11584909326006354,-1,0.7071067811865476,[0.00020934 0.01618809],[0.00363856        nan],[0.02917307        nan],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_8,F_9,exang,oldpeak,0.1,74.576,72.881,0.7309725641187894,-1,0.7071067811865476,[0.04046446 0.13564391],[0.00615052 0.37614488],[0.03779358 0.20091154],0.098792419159368,0.002660534845462537,0.6937703434305086,0.03663003663003665,0.002942859022037365,0.027050056114711063,1.695,27.119,0.339,0.356,0.593,0.593,0.125,0.156
F_8,F_10,exang,ca,0.1,74.576,71.186,0.6786728814169449,-1,0.7071067811865476,[0.0702765  0.14697169],[0.01105319 0.21961876],[0.0506234  0.17504102],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557113,0.005784773307285225,0.03792374779308717,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_8,F_11,exang,thal,0.1,74.576,71.186,0.17693686201278014,-1,0.7071067811865476,[0.00805037 0.05341486],[0.00615052 3.02686165],[0.03779358 0.25221888],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557116,0.00578477330728506,0.037923747793088464,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_9,F_0,oldpeak,age,0.1,74.576,74.576,0.7556592042682424,-1,0.7071067811865476,[0.13268322 0.04293199],[0.87733572 0.01048992],[0.20010996 0.05054438],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_9,F_1,oldpeak,sex,0.1,74.576,74.576,0.7320160648323165,-1,0.7071067811865476,[0.08753444 0.04004161],[0.42221204 0.01188277],[0.19487122 0.05379823],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_9,F_2,oldpeak,cp,0.1,74.576,69.492,0.7484344201952082,-1,0.7071067811865476,[0.01967183 0.02738497],[0.19257613 0.60779179],[0.14775657 0.37562004],0.17111348938666637,0.007981604536387594,0.6672848092813054,0.10367892976588629,0.008526076812120698,0.046040538658550886,5.085,30.508,0.339,0.39,0.593,0.593,0.125,0.219
F_9,F_3,oldpeak,trestbps,0.1,74.576,72.881,0.8760275681786094,-1,0.7071067811865476,[0.00120115 0.01583521],[1.25493338        nan],[0.23136002        nan],0.098792419159368,0.002660534845462537,0.6937703434305086,0.03663003663003665,0.002942859022037365,0.027050056114711063,1.695,27.119,0.339,0.356,0.593,0.593,0.125,0.156
F_9,F_4,oldpeak,chol,0.1,74.576,74.576,0.6814392011008478,-1,0.7071067811865476,[0.0004054 0.0164609],[0.34386093        nan],[0.18937066        nan],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_9,F_5,oldpeak,fbs,0.1,74.576,74.576,0.74917475229372,-1,0.7071067811865476,[0.20140967 0.03783084],[1.25313397 0.00711457],[0.19433105 0.04111617],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_9,F_6,oldpeak,restecg,0.1,74.576,72.881,0.8536719894467579,-1,0.7071067811865476,[0.08656001 0.06085035],[0.4040103  0.10417192],[0.18388567 0.14527238],0.098792419159368,0.002660534845462537,0.6937703434305086,0.03663003663003665,0.002942859022037365,0.027050056114711063,1.695,27.119,0.339,0.356,0.593,0.593,0.125,0.156
F_9,F_7,oldpeak,thalach,0.1,74.576,72.881,0.7159811234452166,-1,0.7071067811865476,[0.00071116 0.01962052],[0.35047916        nan],[0.2011892       nan],0.098792419159368,0.002660534845462537,0.6937703434305086,0.03663003663003665,0.002942859022037365,0.027050056114711063,1.695,27.119,0.339,0.356,0.593,0.593,0.125,0.156
F_9,F_8,oldpeak,exang,0.1,74.576,72.881,0.6506505819423132,-1,0.7071067811865476,[0.11873033 0.03674231],[0.2627561  0.00363856],[0.18094539 0.02917307],0.098792419159368,0.002660534845462537,0.6937703434305086,0.03663003663003665,0.002942859022037365,0.027050056114711063,1.695,27.119,0.339,0.356,0.593,0.593,0.125,0.156
F_9,F_10,oldpeak,ca,0.1,74.576,71.186,0.9928633494301095,-1,0.7071067811865476,[0.10752373 0.09522346],[0.71528165 0.39664244],[0.15471867 0.21423168],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557113,0.005784773307285225,0.03792374779308717,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_9,F_11,oldpeak,thal,0.1,74.576,72.881,0.7361765743845963,-1,0.7071067811865476,[0.02235076 0.04466934],[0.44188604 2.45852756],[0.19943379 0.25221702],0.098792419159368,0.002660534845462537,0.6937703434305086,0.03663003663003665,0.002942859022037363,0.027050056114711063,1.695,27.119,0.339,0.356,0.593,0.593,0.125,0.156
F_10,F_0,ca,age,0.1,74.576,71.186,0.7604956589937075,-1,0.7071067811865476,[0.13324369 0.06524523],[0.30879624 0.01329406],[0.19449216 0.05657566],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557113,0.005784773307285225,0.03792374779308717,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_10,F_1,ca,sex,0.1,74.576,71.186,0.7990686245934923,-1,0.7071067811865476,[0.10552168 0.05572493],[0.35203214 0.01188277],[0.20564841 0.05379823],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557113,0.005784773307285225,0.03792374779308717,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_10,F_2,ca,cp,0.1,74.576,69.492,0.7055149967250024,-1,0.7071067811865476,[0.02691621 0.02992651],[0.19930613 0.27711181],[0.18215039 0.18087117],0.17111348938666637,0.007981604536387594,0.6672848092813054,0.10367892976588629,0.008526076812120698,0.046040538658550886,5.085,30.508,0.339,0.39,0.593,0.593,0.125,0.219
F_10,F_3,ca,trestbps,0.1,74.576,71.186,0.6905539985576593,-1,0.7071067811865476,[0.00069966 0.012403  ],[0.26421399        nan],[0.18500373        nan],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557113,0.005784773307285225,0.03792374779308717,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_10,F_4,ca,chol,0.1,74.576,69.492,0.7461901379995812,-1,0.7071067811865476,[0.00044434 0.0214805 ],[0.34052976        nan],[0.19701265        nan],0.17111348938666637,0.007981604536387594,0.6672848092813054,0.10367892976588629,0.008526076812120694,0.04604053865855088,5.085,30.508,0.339,0.39,0.593,0.593,0.125,0.219
F_10,F_5,ca,fbs,0.1,74.576,71.186,0.7546700199251071,-1,0.7071067811865476,[0.19787645 0.06081081],[0.30879624 0.00952644],[0.19449216 0.04739689],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557113,0.005784773307285225,0.03792374779308717,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_10,F_6,ca,restecg,0.1,74.576,72.881,0.7351377669293528,-1,0.7071067811865476,[0.08040293 0.07051282],[0.1432771  0.07059578],[0.16151586 0.12529204],0.098792419159368,0.002660534845462537,0.6937703434305086,0.03663003663003665,0.0029428590220373645,0.02705005611471398,1.695,27.119,0.339,0.356,0.593,0.593,0.125,0.156
F_10,F_7,ca,thalach,0.1,74.576,71.186,0.7231091319411823,-1,0.7071067811865476,[0.00070399 0.01403393],[0.27567551        nan],[0.19423066        nan],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557113,0.005784773307285225,0.03792374779308717,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_10,F_8,ca,exang,0.1,74.576,71.186,0.76108374209098,-1,0.7071067811865476,[0.16553288 0.06349206],[0.34052976 0.00615052],[0.19701265 0.03779358],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557113,0.005784773307285225,0.03792374779308717,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_10,F_9,ca,oldpeak,0.1,74.576,69.492,0.9233120391997083,-1,0.7071067811865476,[0.08022669 0.11173759],[0.26421399 0.74054155],[0.18500373 0.16809647],0.17111348938666637,0.007981604536387594,0.6672848092813054,0.10367892976588627,0.008526076812120696,0.0460405386585484,5.085,30.508,0.339,0.39,0.593,0.593,0.125,0.219
F_10,F_11,ca,thal,0.1,74.576,69.492,0.6969345397621779,-1,0.7071067811865476,[0.02011319 0.0509034 ],[0.26421399 2.7426946 ],[0.18500373 0.25221795],0.17111348938666637,0.007981604536387594,0.6672848092813054,0.10367892976588629,0.008526076812120698,0.0460405386585484,5.085,30.508,0.339,0.39,0.593,0.593,0.125,0.219
F_11,F_0,thal,age,0.1,74.576,72.881,0.21106128422971746,-1,0.7071067811865476,[0.04799717 0.00834923],[3.02686165 0.01048992],[0.25221888 0.05054438],0.098792419159368,0.002660534845462537,0.6937703434305086,0.03663003663003665,0.002942859022037363,0.027050056114711063,1.695,27.119,0.339,0.356,0.593,0.593,0.125,0.156
F_11,F_1,thal,sex,0.1,74.576,71.186,0.1884519905983849,-1,0.7071067811865476,[0.04173418 0.00805955],[2.7426946  0.00865553],[0.25221795 0.04640347],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557116,0.00578477330728506,0.037923747793088464,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_11,F_2,thal,cp,0.1,74.576,71.186,0.39323626338212114,-1,0.7071067811865476,[0.02281579 0.01433609],[2.45852756 0.41736636],[0.25221702 0.28141832],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557116,0.005784773307285226,0.03792374779308717,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_11,F_3,thal,trestbps,0.1,74.576,72.881,0.09406350444003023,-1,0.7071067811865476,[0.00096149 0.01627755],[2.45852756        nan],[0.25221702        nan],0.098792419159368,0.002660534845462537,0.6937703434305086,0.03663003663003665,0.002942859022037363,0.027050056114711063,1.695,27.119,0.339,0.356,0.593,0.593,0.125,0.156
F_11,F_4,thal,chol,0.1,74.576,71.186,0.09403700306545448,-1,0.7071067811865476,[0.00062465 0.02935009],[2.17436052        nan],[0.2522161       nan],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557116,0.005784773307285226,0.03792374779308717,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_11,F_5,thal,fbs,0.1,74.576,71.186,0.18898431787896663,-1,0.7071067811865476,[0.05116041 0.00744949],[2.7426946  0.00711457],[0.25221795 0.04111617],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557116,0.00578477330728506,0.037923747793088464,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_11,F_6,thal,restecg,0.1,74.576,71.186,0.5907670685225164,-1,0.7071067811865476,[0.04214767 0.01669473],[2.45852756 0.13757702],[0.25221702 0.16293015],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557117,0.005784773307285223,0.03792374779308717,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_11,F_7,thal,thalach,0.1,74.576,69.492,0.09411648480236694,-1,0.7071067811865476,[0.00103749 0.01814295],[3.02686165        nan],[0.25221888        nan],0.17111348938666637,0.007981604536387594,0.6672848092813054,0.10367892976588629,0.008526076812120531,0.04604053865855175,5.085,30.508,0.339,0.39,0.593,0.593,0.125,0.219
F_11,F_8,thal,exang,0.1,74.576,71.186,0.14922786360703044,-1,0.7071067811865476,[0.04715887 0.00709206],[2.45852756 0.00363856],[0.25221702 0.02917307],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557116,0.00578477330728506,0.037923747793088464,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_11,F_9,thal,oldpeak,0.1,74.576,72.881,0.7899706731163834,-1,0.7071067811865476,[0.04851299 0.0255102 ],[2.7426946  0.62721652],[0.25221795 0.21137808],0.098792419159368,0.002660534845462537,0.6937703434305086,0.03663003663003665,0.002942859022037363,0.027050056114711063,1.695,27.119,0.339,0.356,0.593,0.593,0.125,0.156
F_11,F_10,thal,ca,0.1,74.576,69.492,0.767343082033246,-1,0.7071067811865476,[0.05190893 0.02171022],[2.7426946  0.37226328],[0.25221795 0.19950131],0.17111348938666637,0.007981604536387594,0.6672848092813054,0.10367892976588629,0.008526076812120698,0.0460405386585484,5.085,30.508,0.339,0.39,0.593,0.593,0.125,0.219
F_0,F_1,age,sex,0.3,74.576,74.576,0.45288628806430425,-1,0.7071067811865476,[0.11279727 0.11200893],[0.03147794 0.03144616],[0.08749168 0.08789524],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_0,F_2,age,cp,0.3,74.576,71.186,0.7100495660183376,-1,0.7071067811865476,[0.02971167 0.08357734],[0.02612807 1.74453847],[0.07994822 0.4771488 ],0.2794271580696517,0.02128427876370025,0.6017886113165323,0.2454212454212454,0.020732149449779635,0.0718244538408718,13.559,28.814,0.339,0.475,0.593,0.704,0.125,0.281
F_0,F_3,age,trestbps,0.3,74.576,69.492,0.2986843192648749,-1,0.7071067811865476,[0.00074632 0.05085918],[0.02612807        nan],[0.07994822        nan],0.22090656490199947,0.007981604536387594,0.6352360802131506,0.13823857302118173,0.014552428988204717,0.06005583528295024,8.475,30.508,0.339,0.39,0.593,0.593,0.125,0.219
F_0,F_4,age,chol,0.3,74.576,74.576,0.29868431926487493,-1,0.7071067811865476,[0.00043186 0.0716596 ],[0.02612807        nan],[0.07994822        nan],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_0,F_5,age,fbs,0.3,74.576,74.576,0.39516667947776024,-1,0.7071067811865476,[0.25585355 0.16389953],[0.02882558 0.01485612],[0.08382662 0.06039733],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_0,F_6,age,restecg,0.3,74.576,74.576,0.8579298131523714,-1,0.7071067811865476,[0.11520468 0.21072125],[0.02612807 0.23867578],[0.07994822 0.22652576],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_0,F_7,age,thalach,0.3,74.576,72.881,0.32751760046005896,-1,0.7071067811865476,[0.00073491 0.04758962],[0.03147794        nan],[0.08749168        nan],0.098792419159368,0.0026605348454625285,0.6934382356288533,0.03749999999999995,0.0029821712392935715,0.027062984144606936,1.695,27.119,0.339,0.322,0.593,0.556,0.125,0.125
F_0,F_8,age,exang,0.3,74.576,74.576,0.4588289357945319,-1,0.7071067811865476,[0.21593291 0.18972746],[0.03147794 0.02604429],[0.08749168 0.07902625],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_0,F_9,age,oldpeak,0.3,74.576,71.186,1.3452098458062591,-1,0.7071067811865476,[0.09814859 0.27113446],[0.03147794 1.23126746],[0.08749168 0.37216656],0.13971357903482584,0.005321069690925066,0.6804989702862899,0.07109557109557117,0.005784773307285225,0.03792374779308716,3.39,28.814,0.339,0.373,0.593,0.593,0.125,0.188
F_0,F_10,age,ca,0.3,74.576,72.881,1.3633258080939006,-1,0.7071067811865476,[0.14426451 0.29109312],[0.03147794 0.94131843],[0.08749168 0.36497362],0.22090656490199947,0.013302674227312655,0.6409962035226991,0.16410256410256413,0.013707973945202304,0.05838307559577975,8.475,27.119,0.339,0.424,0.593,0.667,0.125,0.219
F_0,F_11,age,thal,0.3,74.576,72.881,0.3402442079174237,-1,0.7071067811865476,[0.02186963 0.10638642],[0.02612807 7.8510797 ],[0.07994822 0.46727451],0.22090656490199947,0.013302674227312655,0.6409962035226991,0.16410256410256413,0.013707973945202304,0.05838307559577975,8.475,27.119,0.339,0.424,0.593,0.667,0.125,0.219
F_1,F_0,sex,age,0.3,74.576,74.576,0.39995918519979173,-1,0.7071067811865476,[0.09178513 0.10176326],[0.02091154 0.02612807],[0.072774   0.07994822],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_1,F_2,sex,cp,0.3,74.576,71.186,0.8059199052285805,-1,0.7071067811865476,[0.02630383 0.07707249],[0.03144616 1.93377793],[0.08789524 0.52981476],0.2794271580696517,0.02128427876370025,0.6017886113165323,0.2454212454212454,0.020732149449779635,0.0718244538408718,13.559,28.814,0.339,0.475,0.593,0.704,0.125,0.281
F_1,F_3,sex,trestbps,0.3,74.576,71.186,0.32690356272721427,-1,0.7071067811865476,[0.00074081 0.04140149],[0.03485263        nan],[0.09230227        nan],0.13971357903482584,0.0,0.6787882653844644,0.037820512820512825,0.006026352176084182,0.03858452329675441,3.39,28.814,0.339,0.339,0.593,0.556,0.125,0.156
F_1,F_4,sex,chol,0.3,74.576,74.576,0.32690356272721427,-1,0.7071067811865476,[0.00046402 0.07866037],[0.03485263        nan],[0.09230227        nan],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_1,F_5,sex,fbs,0.3,74.576,74.576,0.4059342228739853,-1,0.7071067811865476,[0.16065062 0.1236631 ],[0.02798673 0.01950987],[0.08320753 0.06881802],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_1,F_6,sex,restecg,0.3,74.576,74.576,0.8733412328883159,-1,0.7071067811865476,[0.0987166  0.16077707],[0.03820551 0.23867578],[0.09646636 0.22652576],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_1,F_7,sex,thalach,0.3,74.576,72.881,0.2980108778003794,-1,0.7071067811865476,[0.00065584 0.04917596],[0.02798673        nan],[0.08320753        nan],0.098792419159368,0.0026605348454625285,0.6934382356288533,0.03749999999999995,0.0029821712392935715,0.027062984144606936,1.695,27.119,0.339,0.322,0.593,0.556,0.125,0.125
F_1,F_8,sex,exang,0.3,74.576,74.576,0.4278305376903149,-1,0.7071067811865476,[0.14729794 0.12912482],[0.02798673 0.0239222 ],[0.08320753 0.07573185],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.424,0.339,0.339,0.593,0.593,0.125,0.125
F_1,F_9,sex,oldpeak,0.3,74.576,72.881,1.3465328109766863,-1,0.7071067811865476,[0.09170213 0.23907001],[0.03144616 1.75622536],[0.08789524 0.36810509],0.098792419159368,0.002660534845462537,0.6937703434305086,0.03663003663003665,0.002942859022037365,0.027050056114711063,1.695,27.119,0.339,0.356,0.593,0.593,0.125,0.156
F_1,F_10,sex,ca,0.3,74.576,72.881,1.3958527559138874,-1,0.7071067811865476,[0.12783646 0.24403365],[0.02091154 1.07979967],[0.072774   0.37602026],0.22090656490199947,0.013302674227312655,0.6409962035226991,0.16410256410256413,0.013707973945202304,0.05838307559577975,8.475,27.119,0.339,0.424,0.593,0.667,0.125,0.219
F_1,F_11,sex,thal,0.3,74.576,74.576,0.33964584026891703,-1,0.7071067811865476,[0.02176612 0.09588583],[0.02798673 7.56691269],[0.08320753 0.46727382],0.197584838318736,0.010642139381850131,0.6541199130401832,0.13461538461538464,0.01116706073942383,0.05269215581260131,6.78,25.424,0.339,0.407,0.593,0.667,0.125,0.188
F_2,F_0,cp,age,0.3,74.576,72.881,0.7595899314941088,-1,0.7071067811865476,[0.08774918 0.03315915],[1.81244522 0.03408464],[0.49660572 0.0909685 ],0.2613801725141405,0.01862374391823772,0.6148391421362942,0.21937321937321935,0.018490373900693406,0.06782034360274392,11.864,27.119,0.339,0.458,0.593,0.704,0.125,0.25
F_2,F_1,cp,sex,0.3,74.576,71.186,0.6062319612202114,-1,0.7071067811865476,[0.07262316 0.02584234],[1.53397374 0.02798673],[0.41017518 0.08320753],0.2794271580696517,0.02128427876370025,0.6017886113165323,0.2454212454212454,0.020732149449779635,0.0718244538408718,13.559,28.814,0.339,0.475,0.593,0.704,0.125,0.281
F_2,F_3,cp,trestbps,0.3,74.576,71.186,0.8016582858539391,-1,0.7071067811865476,[0.00219722 0.05259024],[2.04566976        nan],[0.55887421        nan],0.2794271580696517,0.02128427876370025,0.6017886113165323,0.2454212454212454,0.02073214944977982,0.07182445384087122,13.559,28.814,0.339,0.475,0.593,0.704,0.125,0.281
F_2,F_4,cp,chol,0.3,74.576,71.186,0.6616794620607553,-1,0.7071067811865476,[0.00128766 0.09155152],[1.77889755        nan],[0.48709125        nan],0.2794271580696517,0.02128427876370025,0.6017886113165323,0.2454212454212454,0.020732149449779635,0.0718244538408718,13.559,28.814,0.339,0.475,0.593,0.704,0.125,0.281
F_2,F_5,cp,fbs,0.3,74.576,71.186,0.8061747859844839,-1,0.7071067811865476,[0.10013363 0.0358584 ],[1.90299045 0.03048594],[0.52161921 0.08570706],0.2794271580696517,0.02128427876370025,0.6017886113165323,0.2454212454212454,0.020732149449779635,0.0718244538408718,13.559,28.814,0.339,0.475,0.593,0.704,0.125,0.281
F_2,F_6,cp,restecg,0.3,74.576,72.881,1.0962104459224375,-1,0.7071067811865476,[0.08095839 0.05720899],[1.74453847 0.30428399],[0.4771488  0.25016917],0.2613801725141405,0.01862374391823772,0.6148391421362942,0.21937321937321932,0.018490373900693406,0.06782034360274392,11.864,27.119,0.339,0.458,0.593,0.704,0.125,0.25
F_2,F_7,cp,thalach,0.3,74.576,72.881,0.7271911959403743,-1,0.7071067811865476,[0.00181815 0.0452747 ],[1.90299045        nan],[0.52161921        nan],0.2613801725141405,0.013302674227312655,0.6064265169559686,0.19692307692307692,0.01973432612128622,0.06996296919798496,11.864,27.119,0.339,0.424,0.593,0.667,0.125,0.219
