ID,Feature,Category,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,total_variation_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,worse_case_unfair,epsilon_unfair,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_0,age,<=37,0.1,88.973,88.563,0.005442431032370708,0.00010238558410975746,1.1228324983506382e-31,1.0038754082766371e-66,0.9902603454101111,0.045406173428835746,inf,0.3580405328477849,0.47125758794141936,0.0010307957929506866,0.6807101131050892,0.03147738261060279,0.0009082380023309412,0.014751835127791577,0.797,11.437,330.5185185185142,91.99999999999977,0.056,0.062,0.309,0.314,0.015,0.02
F_1,race,0,0.1,87.194,87.194,0.020004095004095005,0.10002047502047502,3.0879545682284553,0.01078295597840051,0.561052181726416,0.09835282883742763,0.019034632219538515,0.07010418669030007,0.25923275122875733,0.0011040958371365812,0.6848927854099528,0.03005700393388899,0.0009137262817560726,0.014862193886281565,0.863,12.806,140.00000000000026,40.00000000000007,0.076,0.079,0.332,0.341,0.03,0.031
F_1,race,1,0.1,80.664,80.592,0.020004095004095005,0.10002047502047502,3.0879545682284553,0.01078295597840051,0.561052181726416,0.09835282883742763,0.019034632219538515,0.07010418669030007,0.6847390219024341,0.0009165125217172486,0.6953772355345313,0.019519740810414236,0.0010502908306925809,0.015711936877139995,0.812,19.408,759.0000000000098,71.99999999999963,0.148,0.146,0.41,0.405,0.059,0.058
F_2,sex,0,0.1,91.034,90.567,0.020004095004095005,0.10002047502047502,3.0879545682284553,0.0044192442534428285,0.6149164331023425,0.09548505186089226,0.01867561639681625,0.06853878499470227,0.5331705526212667,0.0021668468293198464,0.6638812486512572,0.06996111624755315,0.0017246051100895945,0.020138665619224873,1.152,9.433,631.8181818181898,242.49056603774062,0.047,0.057,0.304,0.33,0.015,0.023
F_2,sex,1,0.1,76.968,76.998,0.020004095004095005,0.10002047502047502,3.0879545682284553,0.0044192442534428285,0.6149164331023425,0.09548505186089226,0.01867561639681625,0.06853878499470227,0.6732036548921251,0.001835091187734469,0.6939845789097382,0.030220430065901596,0.001312350365984775,0.01728988661348302,1.068,23.002,631.8181818181898,202.07547169811716,0.182,0.173,0.42,0.407,0.079,0.072
F_3,capital-gain,<=3471,0.1,80.774,80.774,0.0001534319307380289,0.00010238558410975762,13.391211858545278,0.03663505584767457,0.9900912373435753,0.5136374050929735,inf,0.22808307490382052,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,19.226,0.0,0.0,0.097,0.097,0.264,0.264,0.054,0.054
F_3,capital-gain,>=3674,0.1,95.841,95.274,0.0001534319307380289,0.00010238558410975762,13.391211858545278,0.03663505584767457,0.9900912373435753,0.5136374050929735,inf,0.22808307490382052,0.17111348938666637,0.0008901978594458718,0.701384571187119,0.01612730859147572,0.0010026119119649515,0.015802341040330344,0.567,4.726,1.0,0.0,0.775,0.769,0.969,0.961,0.078,0.078
F_4,capital-loss,<=1876,0.1,81.369,81.346,0.0003725758113559018,0.00010238558410975678,13.60548485377366,0.03790115030840802,0.9866539235559395,0.7205810546875,inf,0.2277303741107053,0.13971357903482584,3.667131313685099e-05,0.7067190684101623,0.0006630550077581504,4.0855103006495885e-05,0.003155265530935542,0.023,18.654,1.0,0.0,0.121,0.121,0.355,0.354,0.054,0.054
F_4,capital-loss,>=1887,0.1,93.846,88.846,0.0003725758113559018,0.00010238558410975678,13.60548485377366,0.03790115030840802,0.9866539235559395,0.7205810546875,inf,0.2277303741107053,0.35272326736375803,0.00535360045973122,0.6632003601383211,0.0940744236176145,0.008483127182201046,0.045891261830810035,5.0,11.154,1.1818181818181819,1.0,0.708,0.673,0.957,0.897,0.105,0.132
F_5,hours-per-week,<=40,0.1,86.427,86.286,0.003305331850336794,0.0001023855841097572,0.8750531104904152,0.00015488324591905807,0.988586006177386,0.05702505059944116,inf,0.5209554881174062,0.5058392356106457,0.0006325267281384822,0.6893761496948669,0.015332049939723641,0.0007236612831703685,0.013296635299308806,0.579,13.714,188.99999999999903,35.75710258078496,0.06,0.065,0.288,0.299,0.01,0.014
F_5,hours-per-week,>=41,0.1,70.129,70.239,0.003305331850336794,0.0001023855841097572,0.8750531104904152,0.00015488324591905807,0.988586006177386,0.05702505059944116,inf,0.5209554881174062,0.37174509150130275,0.0010615388156545297,0.6996963347262091,0.01578600169606804,0.0009483659397105213,0.014776742539873471,0.921,29.761,173.99999999999937,17.907692307692336,0.336,0.33,0.547,0.541,0.199,0.193
F_0,age,>=38,0.3,73.805,73.846,0.017573817796978742,0.00010238558410975757,1.9537859117503693e-31,2.6530993203103157e-66,0.9833339227522693,0.13086522118366942,inf,0.6007341559641601,1.2528527170082935,0.008343413573987445,0.6548666614672991,0.11424469793178094,0.005670957702770539,0.036084401981391345,4.534,26.154,10088.000000000036,206.9565217391309,0.223,0.185,0.443,0.388,0.108,0.078
F_0,age,<=37,0.3,88.808,87.93,0.017573817796978742,0.00010238558410975757,1.9537859117503693e-31,2.6530993203103157e-66,0.9833339227522693,0.13086522118366942,inf,0.6007341559641601,0.8368157330367698,0.003256505906590064,0.6382762457364664,0.0910097278569595,0.0032226186483642148,0.02761694741922885,2.292,12.07,1311.0000000000043,169.23295454545308,0.062,0.077,0.332,0.354,0.015,0.029
F_1,race,0,0.3,87.194,87.41,0.06001228501228502,0.3000614250614251,5.348494203636101,0.03379516605451009,0.2810219528276897,0.30042969682504916,0.049571410855851365,0.11151761818096359,0.3793186285354909,0.0026466695797119676,0.6707353121052417,0.06863800034343723,0.0019972937516755072,0.021643137553406737,1.367,12.59,187.99999999999937,71.79487179487192,0.076,0.078,0.332,0.346,0.03,0.03
F_1,race,1,0.3,80.664,80.485,0.06001228501228502,0.3000614250614251,5.348494203636101,0.03379516605451009,0.2810219528276897,0.30042969682504916,0.049571410855851365,0.11151761818096359,1.2064649804333736,0.002937240212966945,0.6656560937527463,0.05910029962622838,0.0032262510197141646,0.027592504020944063,2.686,19.515,759.0000000000098,121.79999999999936,0.148,0.143,0.41,0.397,0.059,0.057
F_2,sex,0,0.3,91.034,89.726,0.06001228501228502,0.3000614250614251,5.348494203636101,0.01579678945867019,0.3535598916724977,0.2985051860890949,0.054237095770722867,0.11604368522612289,0.8674790696195704,0.0053892885112595094,0.601323559492811,0.146509807296667,0.004391453227881772,0.03214459188288514,2.927,10.274,631.8181818181898,631.8181818181898,0.047,0.07,0.304,0.352,0.015,0.036
F_2,sex,1,0.3,76.968,77.318,0.06001228501228502,0.3000614250614251,5.348494203636101,0.01579678945867019,0.3535598916724977,0.2985051860890949,0.054237095770722867,0.11604368522612289,1.237579029978468,0.005684331567843166,0.659044821685309,0.08997633429054004,0.00423091192703379,0.03122573173470316,3.585,22.682,631.8181818181898,491.41414141414765,0.182,0.156,0.42,0.383,0.079,0.058
F_3,capital-gain,<=3471,0.3,80.95,80.935,0.00043639561917823403,0.00010238558410975755,23.181355691605493,0.10970095875903443,0.9814883639463342,0.8025703811521138,inf,0.4154736107104464,0.098792419159368,2.4370680931887474e-05,0.7067877645260793,0.00047289224910557486,2.7216207528433652e-05,0.002573336530319416,0.016,19.065,1.0,0.0,0.095,0.095,0.265,0.264,0.052,0.052
F_3,capital-gain,>=3674,0.3,95.192,94.231,0.00043639561917823403,0.00010238558410975755,23.181355691605493,0.10970095875903443,0.9814883639463342,0.8025703811521138,inf,0.4154736107104464,0.19601856377571208,0.0013900688991255582,0.6976719179351779,0.02595934043308384,0.0016631637686669119,0.020382958460557835,0.962,5.769,10.333333333333332,0.49462365591397855,0.767,0.757,0.963,0.95,0.086,0.086
F_4,capital-loss,<=1876,0.3,81.49,81.475,0.0010569066288569505,0.00010238558410975732,23.60767599152449,0.11394850146601118,0.9785673274653269,0.8869215563846805,inf,0.41592594762588797,0.22090656490199947,7.05807355585834e-05,0.7058481761130613,0.0017025366766388605,0.0001287945486583449,0.005651306355651038,0.075,18.525,1.0,0.0,0.12,0.12,0.354,0.355,0.052,0.052
F_4,capital-loss,>=1887,0.3,93.939,82.684,0.0010569066288569505,0.00010238558410975732,23.60767599152449,0.11394850146601118,0.9785673274653269,0.8869215563846805,inf,0.41592594762588797,0.4965032175576387,0.017268163673275126,0.6137538325238135,0.21756944623945185,0.017192215790064195,0.06539574522257952,11.255,17.316,15.000000000000002,6.999999999999998,0.714,0.602,0.958,0.8,0.106,0.106
F_5,hours-per-week,<=40,0.3,86.304,85.434,0.01178260660468464,0.00010238558410975728,1.9992477500058237,0.0006814306994194063,0.9767095971594473,0.1451319797431105,inf,0.9671186370351779,0.7873278192621789,0.001866797230604974,0.6555232386033023,0.042513534703962345,0.0020755171376221036,0.022501163863439835,1.832,14.566,188.99999999999903,113.56345177664937,0.065,0.079,0.305,0.321,0.01,0.024
F_5,hours-per-week,>=41,0.3,71.58,71.707,0.01178260660468464,0.00010238558410975728,1.9992477500058237,0.0006814306994194063,0.9767095971594473,0.1451319797431105,inf,0.9671186370351779,0.6827190310203921,0.0031620085839917707,0.6808352000028112,0.0493069510640506,0.0035508194175398276,0.028968279702566272,3.177,28.293,29.999999999999993,18.05555555555558,0.346,0.332,0.577,0.561,0.192,0.18
F_0,age,>=38,0.5,73.805,73.392,0.030341634351576455,0.00010238558410975742,2.4897191361794505e-31,4.230617846038603e-66,0.9690278543289549,0.2039400798544587,inf,0.7438209576524208,1.6269253156417312,0.014248874424043401,0.611184181496196,0.1768347470855136,0.008773271707775457,0.04529753093128998,7.585,26.608,10088.000000000036,206.9565217391309,0.223,0.161,0.443,0.348,0.108,0.064
F_0,age,<=37,0.5,88.082,86.482,0.030341634351576455,0.00010238558410975742,2.4897191361794505e-31,4.230617846038603e-66,0.9690278543289549,0.2039400798544587,inf,0.7438209576524208,1.0541281220490506,0.0057561281335109845,0.5919003261535463,0.13552859546588206,0.005791969251881681,0.03714948809013677,4.344,13.518,952.0000000000034,314.5588235294083,0.072,0.099,0.354,0.388,0.019,0.044
F_1,race,0,0.5,87.194,87.842,0.09999999999999999,0.5,6.904169547102045,0.055666407614276235,0.0062891293365783495,0.49820959656245783,0.07268514933006295,0.13300990833952248,0.536648752985889,0.004349729254844746,0.6403706158726158,0.11180331163392315,0.0038474000384099497,0.03032253314579285,2.374,12.158,188.99999999999903,125.33333333333293,0.076,0.078,0.332,0.36,0.03,0.027
F_1,race,1,0.5,80.664,80.317,0.09999999999999999,0.5,6.904169547102045,0.055666407614276235,0.0062891293365783495,0.49820959656245783,0.07268514933006295,0.13300990833952248,1.5561853523584497,0.004829768700897799,0.635681992291745,0.09586604063317135,0.005326929869591799,0.03549694339694305,4.357,19.683,759.0000000000098,157.4999999999992,0.148,0.14,0.41,0.388,0.059,0.056
F_2,sex,0,0.5,91.034,89.01,0.09999999999999999,0.5,6.904169547102045,0.026483325562450137,0.0017904787303845298,0.49816961561934264,0.08818120058295416,0.14679990896689116,1.0949909023577697,0.008273783871680112,0.5400227592489859,0.197202102488573,0.006817230427373835,0.039953597728029644,4.639,10.99,631.8181818181898,631.8181818181898,0.047,0.081,0.304,0.369,0.015,0.046
F_2,sex,1,0.5,76.968,76.876,0.09999999999999999,0.5,6.904169547102045,0.026483325562450137,0.0017904787303845298,0.49816961561934264,0.08818120058295416,0.14679990896689116,1.588793391544289,0.00947196711115004,0.6199416760637134,0.13967582570802634,0.006668268652941111,0.0393173786651598,5.949,23.124,631.8181818181898,631.8181818181898,0.182,0.142,0.42,0.353,0.079,0.051
F_3,capital-gain,<=3471,0.5,80.612,80.568,0.001572713044176197,0.00010238558410975724,29.940329057343643,0.18321612099517065,0.9683995969158788,0.8972735207055632,inf,0.5786761478830431,0.197584838318736,6.808568895349813e-05,0.7053282245457508,0.0019817692021041307,0.00015121918920018285,0.006083530442888112,0.087,19.432,1.0,0.0,0.096,0.095,0.256,0.254,0.056,0.056
F_3,capital-gain,>=3674,0.5,94.817,91.159,0.001572713044176197,0.00010238558410975724,29.940329057343643,0.18321612099517065,0.9683995969158788,0.8972735207055632,inf,0.5786761478830431,0.37189018704428023,0.005952034437046562,0.6689622284301011,0.09490733733361245,0.007398952610290402,0.04288820562447977,4.268,8.841,2.0,1.0833333333333333,0.729,0.692,0.955,0.906,0.071,0.071
F_4,capital-loss,<=1876,0.5,81.288,81.162,0.0026695731354330217,0.00010238558410975666,30.4980971005723,0.19028174492119931,0.9698138759991042,0.9297503631156439,inf,0.5796756814975316,0.31240906010166003,6.563728031874961e-05,0.703618570431816,0.003555135916362383,0.00036106862215558164,0.009441476447612077,0.209,18.838,1.0,0.0,0.121,0.122,0.353,0.351,0.054,0.055
F_4,capital-loss,>=1887,0.5,94.091,68.636,0.0026695731354330217,0.00010238558410975666,30.4980971005723,0.19028174492119931,0.9698138759991042,0.9297503631156439,inf,0.5796756814975316,0.7332933317916172,0.03541967962876935,0.4896070953042893,0.39687753122631997,0.03537276874642356,0.0938289000087579,25.455,31.364,10.749999999999996,2.052631578947368,0.695,0.468,0.949,0.609,0.078,0.125
F_5,hours-per-week,<=40,0.5,85.969,84.049,0.023994900776121632,0.00010238558410975749,2.6045806067622856,0.0011775254440588756,0.9568902550596853,0.21011518814053332,inf,1.1332015620396625,1.0530514602959982,0.00379721307643057,0.620111216565567,0.08184532281023962,0.0045300536321630745,0.03318866852676031,3.592,15.951,188.99999999999903,163.89743589743534,0.075,0.103,0.335,0.357,0.011,0.04
F_5,hours-per-week,>=41,0.5,71.952,71.06,0.023994900776121632,0.00010238558410975749,2.6045806067622856,0.0011775254440588756,0.9568902550596853,0.21011518814053332,inf,1.1332015620396625,0.9359044804359259,0.006676162153575582,0.6557323919371599,0.10383647853892214,0.007615991431138518,0.04252377542136025,6.145,28.94,291.9999999999988,51.3333333333334,0.371,0.332,0.607,0.55,0.198,0.172
F_0,age,>=38,0.7,73.805,73.063,0.045747921613825925,0.00010238558410975776,2.9766240420094307e-31,6.094957945797034e-66,0.9280810900775871,0.26770148844132385,inf,0.8642904564988872,1.9524464685541794,0.019299390822261953,0.5671678290610357,0.22795606785429748,0.011850894976495677,0.05303795668509988,10.14,26.937,1311.0000000000043,176.29999999999984,0.223,0.144,0.443,0.318,0.108,0.054
F_0,age,<=37,0.7,87.132,83.982,0.045747921613825925,0.00010238558410975776,2.9766240420094307e-31,6.094957945797034e-66,0.9280810900775871,0.26770148844132385,inf,0.8642904564988872,1.1664312891863093,0.008722948386924957,0.5429966060365019,0.1741188444424338,0.008221071263114142,0.044030209405440196,7.01,16.018,1938.0000000000384,261.90000000000157,0.084,0.127,0.377,0.407,0.02,0.065
F_1,race,0,0.7,87.194,87.914,0.14000819000819,0.70004095004095,8.169362518949502,0.07800367856804181,0.286755276133795,0.6977798997373679,0.0884334453539257,0.14454438317681667,0.649795719384598,0.006221720585805796,0.6046879076089968,0.14766305502236443,0.005541769007610769,0.03642334111501043,3.453,12.086,188.99999999999903,150.39999999999952,0.076,0.079,0.332,0.364,0.03,0.027
F_1,race,1,0.7,80.664,79.983,0.14000819000819,0.70004095004095,8.169362518949502,0.07800367856804181,0.286755276133795,0.6977798997373679,0.0884334453539257,0.14454438317681667,1.8541793258102721,0.006615192564664725,0.6024815284643115,0.1310878066293354,0.007487932399237652,0.04218057515180896,6.028,20.017,759.0000000000098,188.99999999999903,0.148,0.139,0.41,0.379,0.059,0.057
F_2,sex,0,0.7,91.034,88.543,0.14000819000819,0.70004095004095,8.169362518949502,0.03741091135278149,0.35547782923443033,0.6990543014033235,0.12037781762298387,0.17019156336887595,1.254482202063591,0.010871196337838979,0.4969404987856572,0.22665698928069353,0.008644520596231695,0.045021923195350935,5.791,11.457,631.8181818181898,631.8181818181898,0.047,0.088,0.304,0.378,0.015,0.052
F_2,sex,1,0.7,76.968,76.724,0.14000819000819,0.70004095004095,8.169362518949502,0.03741091135278149,0.35547782923443033,0.6990543014033235,0.12037781762298387,0.17019156336887595,1.892345567815092,0.013214468516375477,0.5779610821898655,0.18244359785251063,0.009000674995393995,0.04591868830585533,8.084,23.276,631.8181818181898,631.8181818181898,0.182,0.129,0.42,0.329,0.079,0.042
F_3,capital-gain,<=3471,0.7,80.55,80.477,0.004168763991272488,0.000102385584109757,35.41292219574511,0.2563637074201262,0.9443377579516823,0.934208553793356,inf,0.7717297540820506,0.13971357903482584,0.00011350076347237082,0.7056777582775633,0.00219298438187869,0.00012664420101505302,0.005551391574499543,0.072,19.523,1.0,0.0,0.1,0.099,0.261,0.257,0.06,0.06
F_3,capital-gain,>=3674,0.7,94.841,89.286,0.004168763991272488,0.000102385584109757,35.41292219574511,0.2563637074201262,0.9443377579516823,0.934208553793356,inf,0.7717297540820506,0.4540521275216557,0.01085575326318211,0.6371135046494792,0.15135673514319486,0.01394846592369452,0.05889111391179741,8.73,10.714,10.333333333333332,1.4,0.647,0.575,0.946,0.851,0.048,0.024
F_4,capital-loss,<=1876,0.7,81.452,80.798,0.006606172332663857,0.0001023855841097577,36.08251837233743,0.2662474125652068,0.9547857220863342,0.9482954784299459,inf,0.7740317027897243,0.4916153858870296,0.0003230102918783833,0.6931516334313844,0.015061725704329884,0.0014717910849942311,0.019055412950274065,0.86,19.202,13.000000000000004,0.0,0.127,0.13,0.369,0.36,0.058,0.064
F_4,capital-loss,>=1887,0.7,93.237,58.937,0.006606172332663857,0.0001023855841097577,36.08251837233743,0.2662474125652068,0.9547857220863342,0.9482954784299459,inf,0.7740317027897243,0.8551880249095801,0.05335323575407988,0.3880883741963768,0.5241505425742737,0.04384281703437996,0.10473289583817413,37.198,41.063,10.749999999999996,6.999999999999998,0.705,0.362,0.946,0.466,0.102,0.102
F_5,hours-per-week,<=40,0.7,85.236,83.064,0.04233509572181077,0.00010238558410975732,2.860806076449799,0.0013575640157952498,0.9139006643510982,0.2552388636873599,inf,1.2245107177204655,1.2479200177604741,0.0072013245554695526,0.5733278785073527,0.13484314230290415,0.008130286368421794,0.04452229853642374,6.751,16.936,188.99999999999903,172.4999999999999,0.09,0.144,0.366,0.442,0.013,0.062
F_5,hours-per-week,>=41,0.7,72.903,72.082,0.04233509572181077,0.00010238558410975732,2.860806076449799,0.0013575640157952498,0.9139006643510982,0.2552388636873599,inf,1.2245107177204655,1.0838276156870534,0.010714849867161778,0.6228595750149919,0.15704424379573617,0.011646102227198241,0.052863613291980846,9.853,27.918,495.99999999999363,80.00000000000011,0.398,0.333,0.642,0.561,0.202,0.151
