ID,ID2,Feature,Feature2,Category1,Category2,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_2,F_0,sex,age,0,<=37,0.7,91.863,91.863,0.09612184817722158,0.09612184817722158,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,8.137,0.0,0.0,0.025,0.025,0.14,0.14,0.016,0.016
F_2,F_0,sex,age,1,>=38,0.7,69.565,69.565,0.09612184817722158,0.09612184817722158,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,30.435,0.0,0.0,0.28,0.28,0.471,0.471,0.134,0.134
F_2,F_0,sex,age,1,<=37,0.7,88.192,88.192,0.09612184817722158,0.09612184817722158,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,11.808,0.0,0.0,0.082,0.082,0.378,0.378,0.029,0.029
F_2,F_1,sex,race,1,0,0.7,80.8,80.8,0.12666950322229742,0.12666950322229742,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,19.2,0.0,0.0,0.132,0.132,0.364,0.364,0.067,0.067
F_2,F_1,sex,race,1,1,0.7,78.301,78.301,0.12666950322229742,0.12666950322229742,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,21.699,0.0,0.0,0.191,0.191,0.457,0.457,0.074,0.074
F_2,F_3,sex,capital-gain,0,<=3471,0.7,90.598,90.598,0.16377119879404745,0.16377119879404745,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,9.402,0.0,0.0,0.021,0.021,0.053,0.053,0.019,0.019
F_2,F_3,sex,capital-gain,0,>=3674,0.7,100.0,100.0,0.16377119879404745,0.16377119879404745,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,1.0,1.0,0.0,0.0
F_2,F_3,sex,capital-gain,1,<=3471,0.7,77.11,77.11,0.16377119879404745,0.16377119879404745,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,22.89,0.0,0.0,0.131,0.131,0.306,0.306,0.072,0.072
F_2,F_3,sex,capital-gain,1,>=3674,0.7,96.154,96.154,0.16377119879404745,0.16377119879404745,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,3.846,0.0,0.0,0.795,0.795,0.984,0.984,0.118,0.118
F_2,F_4,sex,capital-loss,0,<=1876,0.7,90.861,90.861,0.5124831624205115,0.5124831624205115,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,9.139,0.0,0.0,0.032,0.032,0.165,0.165,0.018,0.018
F_2,F_4,sex,capital-loss,0,>=1887,0.7,88.889,88.889,0.5124831624205115,0.5124831624205115,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,11.111,0.0,0.0,0.333,0.333,0.75,0.75,0.0,0.0
F_2,F_4,sex,capital-loss,1,<=1876,0.7,78.186,78.186,0.5124831624205115,0.5124831624205115,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,21.814,0.0,0.0,0.163,0.163,0.401,0.401,0.071,0.071
F_2,F_4,sex,capital-loss,1,>=1887,0.7,91.935,91.935,0.5124831624205115,0.5124831624205115,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,8.065,0.0,0.0,0.806,0.806,0.959,0.959,0.231,0.231
