ID,Feature,Category,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,total_variation_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_6,restecg,1.0,0.5,100.0,100.0,0.04622496147919877,0.7627118644067796,1.2089535423833377,0.03458695299101291,0.2768011930192521,0.6041666666666665,0.5376062647829244,0.3433129031582676,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.667,0.667,1.0,1.0,0.0,0.0
F_6,restecg,2.0,0.5,68.75,68.75,0.04622496147919877,0.7627118644067796,1.2089535423833377,0.03458695299101291,0.2768011930192521,0.6041666666666665,0.5376062647829244,0.3433129031582676,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,31.25,0.375,0.375,0.556,0.556,0.143,0.143
F_7,thalach,<=153.0,0.5,75.0,72.222,0.021209133448365496,0.017241379310344827,0.0,0.0,0.9834699358669274,0.08079011589776657,nan,nan,0.098792419159368,0.004360320996730257,0.6868028197434451,0.055059523809523836,0.004788310599977558,0.03438864404479128,2.778,27.778,0.444,0.417,0.667,0.619,0.133,0.133
F_7,thalach,>=154.0,0.5,82.609,78.261,0.021209133448365496,0.017241379310344827,0.0,0.0,0.9834699358669274,0.08079011589776657,nan,nan,0.098792419159368,0.006824850255751708,0.6231769528497558,0.19047619047619052,0.00750760810225401,0.04321852337760956,4.348,21.739,0.087,0.13,0.333,0.333,0.0,0.059
F_8,exang,0.0,0.5,82.222,80.0,0.04622496147919877,0.5084745762711864,0.5411083648409142,0.03724748783647544,0.051319310214082134,0.7857142857142857,0.07445382643521473,0.13686353899433368,0.098792419159368,0.0034882567973842015,0.681005224606999,0.06906906906906905,0.003970105842689566,0.031091157072830028,2.222,20.0,0.2,0.178,0.533,0.467,0.033,0.033
F_8,exang,1.0,0.5,64.286,64.286,0.04622496147919877,0.5084745762711864,0.5411083648409142,0.03724748783647544,0.051319310214082134,0.7857142857142857,0.07445382643521473,0.13686353899433368,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,35.714,0.643,0.643,0.667,0.667,0.5,0.5
F_9,oldpeak,>=0.9,0.5,86.957,86.957,0.03233201325500996,0.01724137931034483,1.5422550435976214,0.03778536201735044,0.9628527629547204,0.5138326585695008,1.9300692921703675,0.43673972595339394,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,13.043,0.652,0.652,0.875,0.875,0.143,0.143
F_9,oldpeak,<=0.8,0.5,71.875,71.875,0.03233201325500996,0.01724137931034483,1.5422550435976214,0.03778536201735044,0.9628527629547204,0.5138326585695008,1.9300692921703675,0.43673972595339394,0.13971357903482584,0.009810722242643084,0.5640760748177662,0.2833333333333333,0.010600691344311578,0.05133803754538316,6.25,28.125,0.062,0.125,0.111,0.222,0.043,0.087
F_10,ca,<=1.0,0.5,78.723,78.723,0.04215150042813618,0.01724137931034483,1.6898513874399388,0.11286981012656264,0.616575453011388,0.5894179894179895,1.4466720762736738,0.4842690577114422,0.2794271580696517,0.0267185627033684,0.5507697162469338,0.3303303303303305,0.02510382247527581,0.07905479722134474,17.021,21.277,0.213,0.383,0.5,0.75,0.065,0.194
F_10,ca,>=2.0,0.5,77.778,77.778,0.04215150042813618,0.01724137931034483,1.6898513874399388,0.11286981012656264,0.616575453011388,0.5894179894179895,1.4466720762736738,0.4842690577114422,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,22.222,0.667,0.667,0.75,0.75,0.0,0.0
F_11,thal,3.0,0.5,84.848,72.727,0.04622496147919877,1.3728813559322033,0.22061540003751995,0.0007511598208016901,0.41054690794936594,0.16101448220653508,10.343093742536034,0.6294661966018575,0.24199101739560827,0.028540282887688978,0.322490309931942,0.5223214285714285,0.02679914609123321,0.0815738581456589,18.182,27.273,0.03,0.212,0.167,0.333,0.0,0.185
F_11,thal,6.0,0.5,62.5,62.5,0.04622496147919877,1.3728813559322033,0.22061540003751995,0.0007511598208016901,0.41054690794936594,0.16101448220653508,10.343093742536034,0.6294661966018575,0.13971357903482584,0.0,0.42288546533112387,0.26666666666666666,0.044334079111281184,0.10468619563897105,25.0,37.5,0.625,0.625,0.667,0.667,0.5,0.5
F_11,thal,7.0,0.5,72.222,72.222,0.04622496147919877,1.3728813559322033,0.22061540003751995,0.0007511598208016901,0.41054690794936594,0.16101448220653508,10.343093742536034,0.6294661966018575,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.778,0.667,0.667,0.733,0.733,0.333,0.333
F_0,age,0.0,0.7,72.973,75.676,0.06471494607087827,0.711864406779661,0.6402480515402849,0.02660534845462531,0.3851515561436938,0.8124999999999998,0.1160831215189909,0.1713598022243054,0.098792419159368,0.004242474483305113,0.6867817841128872,0.05507246376811595,0.004676165802936186,0.03395329529921158,2.703,24.324,0.405,0.378,0.619,0.619,0.125,0.062
