ID,Feature,Category,swap_proportion,hellinger_casuality,wasserstein_casuality,cramers_v_casuality,total_variation_casuality,JS_casuality,Casuality,Importance,combined_scores
F_20,Walc,<=0.25,0.5,3.1737527016779783,0.10427225032730388,14.376595376772245,1.4384047957732162,0.5705731689925295,9.16,39.695,0.0005546365077395022
F_20,Walc,>=0.5,0.5,3.476079484920704,0.17414786651633202,19.216014255733242,2.5510021983770614,0.802690545693208,11.538,38.462,0.0013440270556195496
F_21,health,<=0.75,0.5,2.222485557311496,0.02372908130622204,11.397148685314415,0.7308513262599471,0.4250140909565849,7.377,35.246,6.304190386670306e-05
F_21,health,1.0,0.5,1.2695500284917904,0.010369144042016897,8.69825492169625,0.40523717948717886,0.2876261526291079,5.747,27.586,1.2234823990399541e-05
F_22,absences,>=0.04,0.5,8.590078071024665,0.11326805853206066,38.964209471641205,4.733567918200687,1.8508271169650947,19.792,35.417,0.002164542784323661
F_22,absences,<=0.02666666666666667,0.5,5.011124374814842,0.036878591730646046,22.502795598101198,1.9859705981182767,0.9963369560550709,13.274,36.283,0.0002650438836126839
F_0,sex,0.0,0.7,0.4842511749642656,0.01257253310793043,4.121787369731906,0.15738265306122454,0.09819028979231458,2.83,35.849,6.045868780090533e-06
F_0,sex,1.0,0.7,0.616462365402367,0.017753025771580475,5.730207488108357,0.22613052312271062,0.12624883557475647,3.883,29.126,7.875285483735725e-06
F_1,age,>=0.4285714285714284,0.7,4.602146466603353,0.4087735529619653,40.370365868128204,6.249899999999999,1.9158746382669198,20.833,50.0,0.004827683752873287
F_1,age,<=0.2857142857142856,0.7,2.7974914089604095,0.02568563751172179,11.724029152189686,0.7381403669724764,0.4339853378419357,7.568,32.432,8.22669734965489e-05
F_2,Pstatus,0.0,0.7,0.395169676637472,0.025115448941166,5.898915391595542,0.3095238095238096,0.1640155690553068,4.0,24.0,1.16100982779543e-05
F_2,Pstatus,1.0,0.7,0.7891327077270783,0.016691877513004477,4.773677000799402,0.2098882113821141,0.12114860489924487,3.261,33.696,1.4138766828582252e-05
F_3,Medu,1.0,0.7,19.362666570458476,0.8750813119852086,133.32528828599618,16.96671052631578,4.561219073629325,36.842,43.421,0.09489250178518505
F_3,Medu,<=0.75,0.7,14.639847304825082,0.09051475611822814,64.03600234181667,7.610957598039217,2.6883624946701388,25.564,34.586,0.004065294751250088
F_4,Fjob,>=0.75,0.7,4.624093961305948,0.0415001002045243,23.98926189480051,2.311223943411304,1.100287483479726,13.924,35.443,0.0003114474816568386
F_4,Fjob,<=0.5,0.7,3.1062993290664065,0.03343856382344777,14.618984806861874,1.052407849208168,0.5748938174925213,9.231,32.308,0.00012652747661631597
F_5,reason,<=0.3333333333333333,0.7,3.1262850029738423,0.0692203253136713,14.25187200737967,1.2563796406022831,0.5666114719723272,9.023,35.338,0.0003312352442769391
F_5,reason,>=0.6666666666666666,0.7,2.407572769027748,0.057073618469674334,14.568371572459505,1.17802978792294,0.5794452367145259,9.211,35.526,0.0001898311069608946
F_6,guardian,0.5,0.7,2.077874866311155,0.011199649871587588,10.570957928030799,0.5210719397395848,0.3646122402036253,6.897,33.793,2.0655047913500852e-05
F_6,guardian,0.0,0.7,3.921760163507561,0.0,24.854612664655615,2.2160526315789464,1.1020897967919356,14.035,35.088,0.0
F_6,guardian,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0
F_7,traveltime,<=0.3333333333333333,0.7,4.261476593199593,0.13753978536036093,15.734907401139747,1.7597254679523535,0.6256503551070779,9.896,38.021,0.001058742896452786
F_7,traveltime,>=0.6666666666666667,0.7,1.6437302573447257,0.21726710058295665,21.397078655741772,3.725583333333334,0.8000341952284861,11.765,29.412,0.0011888145385809444
F_8,studytime,<=0.3333333333333333,0.7,5.761815024797151,0.06053869671860256,21.528619858225934,2.0378691493986354,0.9464315530593401,12.727,36.364,0.0005520391738740645
F_8,studytime,>=0.6666666666666667,0.7,1.796243765155629,0.06486492793299471,14.417444528759399,1.2446011904761896,0.5674051087396911,9.091,31.818,0.0001736762068721783
F_9,schoolsup,0.0,0.7,1.85945872572508,0.055612779798296715,8.976495739691845,0.6773149213655535,0.2946676339129187,5.952,35.714,0.00014761801620977806
F_9,schoolsup,1.0,0.7,0.6815228385318803,0.0373515731509172,7.4038072908470545,0.595892045454545,0.22105779387994642,4.878,36.585,4.384808731629091e-05
F_10,famsup,0.0,0.7,1.1289997661532576,0.0,8.662560814465872,0.3496328671328667,0.2860066702556525,5.714,24.286,0.0
F_10,famsup,1.0,0.7,1.6081032946908453,0.0,8.693944092327648,0.33512568077084204,0.28853336312672845,5.755,38.849,0.0
F_11,paid,0.0,0.7,1.6936080050601587,0.043245663645570455,9.171548281619355,0.6232622950819664,0.3066597108636852,6.061,31.061,9.513680470404769e-05
F_11,paid,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,33.766,0.0
F_12,activities,0.0,0.7,0.5184738728415988,0.0048042809527607455,4.434409516391515,0.12796959138422526,0.11017742489618898,3.03,35.354,1.847651068385425e-06
F_12,activities,1.0,0.7,3.276573864831417,0.042810424331533,16.037249626481703,1.258251809432912,0.65873072105733,10.0,34.545,0.0001864553573108029
F_13,nursery,0.0,0.7,1.2222636546889574,0.026696376753980313,11.337516952707475,0.8725823863636363,0.39983258461108595,7.143,28.571,4.957893528042402e-05
F_13,nursery,1.0,0.7,3.0987540276579164,0.07879596125516321,13.075882496641343,1.1562007792207798,0.496802524023838,8.383,35.928,0.0003713481444659389
